ensembl_id,PC3_Normoxia_S1,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S2,LNCAP_Normoxia_S1
ENSG00000227744,0,0,0,0,2,1,0,1
ENSG00000227745,0,0,0,0,0,0,0,0
ENSG00000227747,0,0,1,2,0,0,0,1
ENSG00000227748,0,0,0,0,0,0,0,0
ENSG00000227751,0,0,0,0,0,0,0,0
ENSG00000227753,0,0,0,0,0,0,0,0
ENSG00000227755,0,5,3,5,0,0,0,6
ENSG00000227757,0,0,0,1,1,0,0,0
ENSG00000227758,0,0,0,0,0,0,0,0
ENSG00000227759,0,0,0,0,0,0,0,0
ENSG00000227760,0,0,0,0,0,0,0,0
ENSG00000227762,0,0,1,0,0,0,0,0
ENSG00000227764,13,0,0,0,43,10,48,0
ENSG00000227765,0,0,1,0,1,1,0,0
ENSG00000227766,1,10,10,2,12,3,11,8
ENSG00000227769,0,2,0,7,0,0,0,1
ENSG00000227770,0,2,0,0,1,0,0,1
ENSG00000227773,0,0,3,4,2,0,1,2
ENSG00000227775,0,3,5,11,0,0,0,6
ENSG00000227776,0,0,0,0,0,0,0,0
ENSG00000227777,0,0,0,0,0,0,0,0
ENSG00000227779,0,0,0,0,0,0,0,0
ENSG00000227782,0,2,1,6,2,1,0,3
ENSG00000227784,0,0,0,0,0,0,0,0
ENSG00000227785,0,0,0,0,0,0,0,0
ENSG00000227788,0,0,0,0,0,0,0,0
ENSG00000227789,0,0,0,0,0,0,0,0
ENSG00000227790,0,0,0,5,0,0,0,0
ENSG00000227791,0,1,1,1,1,0,0,0
ENSG00000227795,0,0,0,0,0,0,0,0
ENSG00000227799,0,0,0,0,0,0,1,1
ENSG00000227800,0,0,0,0,0,0,1,0
ENSG00000227802,0,0,0,0,0,0,0,0
ENSG00000227803,0,0,0,0,0,0,0,0
ENSG00000227805,0,3,0,0,0,0,0,1
ENSG00000227806,0,0,0,0,0,0,0,0
ENSG00000227809,0,0,0,0,0,0,0,0
ENSG00000227811,5,44,59,22,16,8,27,22
ENSG00000227813,0,0,0,0,0,0,0,0
ENSG00000227814,0,0,0,0,1,0,0,0
ENSG00000227815,0,0,0,0,0,0,0,0
ENSG00000227817,0,0,1,0,0,0,0,0
ENSG00000227818,0,0,0,0,0,0,0,0
ENSG00000227824,0,0,0,0,0,0,0,0
ENSG00000227825,0,0,3,0,0,0,0,0
ENSG00000227827,1,0,1,0,4,1,4,0
ENSG00000227830,0,0,0,0,0,0,0,0
ENSG00000227832,0,0,0,0,0,0,0,0
ENSG00000227834,0,0,0,0,0,0,0,0
ENSG00000227835,0,0,0,0,0,0,0,0
ENSG00000227836,0,0,0,3,1,0,2,0
ENSG00000227837,0,0,0,0,0,0,0,0
ENSG00000227838,0,1,0,0,0,0,2,0
ENSG00000227840,0,0,0,0,0,0,0,0
ENSG00000227841,0,0,0,0,0,0,0,0
ENSG00000227842,0,0,0,0,0,0,0,0
ENSG00000227845,0,0,0,0,0,0,0,0
ENSG00000227846,0,0,0,0,0,0,0,0
ENSG00000227847,0,0,0,0,0,0,0,0
ENSG00000227848,0,8,8,10,0,0,0,6
ENSG00000227850,1,0,1,0,1,3,0,0
ENSG00000227851,0,0,0,0,0,0,0,0
ENSG00000227852,0,0,0,0,1,0,0,0
ENSG00000227854,0,0,0,0,10,7,1,0
ENSG00000227855,2,16,11,11,2,2,4,12
ENSG00000227857,1,56,69,123,2,2,2,130
ENSG00000227860,0,0,0,0,0,0,0,0
ENSG00000227862,0,0,0,0,0,0,0,0
ENSG00000227863,0,0,0,0,0,0,0,0
ENSG00000227864,0,0,0,0,0,0,0,0
ENSG00000227867,0,0,0,0,0,0,0,0
ENSG00000227868,0,6,13,6,2,1,1,15
ENSG00000227871,0,0,0,0,0,0,0,0
ENSG00000227873,0,0,0,0,0,0,0,0
ENSG00000227874,0,0,0,0,0,0,0,0
ENSG00000227875,0,0,0,0,0,0,0,0
ENSG00000227877,0,0,3,1,0,0,1,0
ENSG00000227878,0,0,0,0,0,0,0,0
ENSG00000227879,0,2,1,1,0,0,0,2
ENSG00000227880,0,0,0,0,0,0,0,0
ENSG00000227881,0,0,0,0,0,0,0,1
ENSG00000227882,0,0,0,0,0,0,0,0
ENSG00000227883,0,0,0,0,0,0,0,0
ENSG00000227885,22,81,93,59,38,11,65,62
ENSG00000227887,0,0,0,1,0,0,0,1
ENSG00000227888,0,12,10,5,0,0,1,11
ENSG00000227890,0,2,2,0,2,0,1,0
ENSG00000227892,0,0,0,0,0,0,0,0
ENSG00000227893,0,0,0,0,0,0,0,0
ENSG00000227896,26,83,112,93,51,17,57,93
ENSG00000227902,0,0,0,0,0,0,0,0
ENSG00000227905,0,0,0,0,0,0,0,0
ENSG00000227906,4,0,0,0,8,1,1,0
ENSG00000227907,0,0,0,0,0,0,0,0
ENSG00000227908,5,24,55,119,10,6,20,119
ENSG00000227910,0,42,73,68,0,0,0,48
ENSG00000227911,1,0,0,0,0,0,3,0
ENSG00000227912,0,0,0,0,0,0,0,0
ENSG00000227913,0,0,0,0,0,0,0,0
ENSG00000227914,0,0,0,0,0,0,0,0
ENSG00000227915,0,0,0,0,0,0,0,0
ENSG00000227917,0,38,40,16,0,0,1,9
ENSG00000227919,0,0,0,0,0,0,0,0
ENSG00000227920,0,0,0,0,0,0,1,0
ENSG00000227922,0,0,0,0,0,0,0,0
ENSG00000227923,0,0,0,0,0,0,0,0
ENSG00000227924,0,0,0,0,0,0,0,0
ENSG00000227925,0,0,0,0,0,0,0,0
ENSG00000227927,0,0,0,0,2,2,3,0
ENSG00000227929,0,0,0,0,0,0,0,0
ENSG00000227930,0,0,0,0,0,0,0,0
ENSG00000227932,0,0,0,0,0,0,0,0
ENSG00000227933,0,0,0,0,0,0,0,0
ENSG00000227934,1,2,1,5,2,3,0,2
ENSG00000227935,0,0,0,0,0,0,0,0
ENSG00000227937,0,0,0,0,0,0,0,0
ENSG00000227938,0,0,0,0,0,0,0,0
ENSG00000227939,0,23,30,49,7,3,1,35
ENSG00000227940,0,0,0,0,0,0,0,0
ENSG00000227941,2,5,10,7,9,5,9,3
ENSG00000227942,0,0,1,1,0,0,0,0
ENSG00000227945,0,0,0,0,0,0,0,0
ENSG00000227946,17,87,102,98,25,16,30,54
ENSG00000227947,0,0,0,0,0,0,0,0
ENSG00000227948,0,0,0,0,0,0,0,0
ENSG00000227949,0,0,0,1,0,0,0,0
ENSG00000227950,0,0,0,0,0,0,0,0
ENSG00000227952,0,0,0,0,0,0,0,0
ENSG00000227953,5,136,153,252,6,2,17,163
ENSG00000227954,0,0,0,1,3,1,9,0
ENSG00000227958,0,0,0,0,0,0,0,0
ENSG00000227959,7,0,2,3,27,8,11,1
ENSG00000227960,0,0,0,0,0,0,0,0
ENSG00000227962,0,6,8,7,0,1,2,9
ENSG00000227963,8,19,15,25,6,1,6,22
ENSG00000227964,0,0,0,0,0,0,0,0
ENSG00000227965,0,0,0,0,0,0,0,0
ENSG00000227968,0,0,0,0,1,0,0,0
ENSG00000227969,0,1,3,9,2,3,0,0
ENSG00000227970,0,0,0,0,0,0,0,0
ENSG00000227971,0,0,0,0,0,0,0,0
ENSG00000227972,0,3,1,2,0,1,0,1
ENSG00000227973,0,18,21,41,2,0,3,28
ENSG00000227979,0,0,0,0,0,0,0,0
ENSG00000227981,0,0,0,0,0,0,0,0
ENSG00000227982,0,0,0,0,0,0,0,0
ENSG00000227983,0,0,0,0,0,0,0,0
ENSG00000227986,0,0,0,0,0,0,0,0
ENSG00000227987,0,0,0,0,0,0,0,0
ENSG00000227988,0,0,0,0,0,0,0,0
ENSG00000227992,6,0,0,0,24,12,21,0
ENSG00000227994,0,0,0,0,0,0,0,0
ENSG00000227995,0,0,0,0,1,0,0,0
ENSG00000227999,0,0,0,0,0,0,0,0
ENSG00000228000,0,0,0,0,0,0,0,0
ENSG00000228002,0,5,4,10,6,1,0,1
ENSG00000228004,0,0,0,0,0,0,0,0
ENSG00000228005,0,0,0,0,0,0,0,0
ENSG00000228007,0,0,0,0,0,1,0,0
ENSG00000228008,0,0,0,0,4,2,5,0
ENSG00000228010,3,4,11,6,5,1,6,3
ENSG00000228013,0,18,22,22,0,0,1,19
ENSG00000228014,0,0,0,1,0,0,0,0
ENSG00000228015,1,0,0,0,1,0,1,1
ENSG00000228016,0,0,0,0,0,0,1,0
ENSG00000228019,0,0,0,0,0,0,0,0
ENSG00000228020,0,3,0,1,0,0,0,0
ENSG00000228021,0,0,4,2,1,0,0,5
ENSG00000228022,3,0,0,2,7,2,4,0
ENSG00000228024,0,0,0,0,0,0,0,0
ENSG00000228027,0,0,0,0,0,0,0,0
ENSG00000228028,0,0,0,0,0,0,0,0
ENSG00000228030,0,1,0,0,0,0,0,0
ENSG00000228031,0,0,3,0,0,0,0,0
ENSG00000228033,1,13,7,18,3,2,3,11
ENSG00000228034,0,0,0,0,0,1,0,0
ENSG00000228035,0,0,0,0,0,0,0,0
ENSG00000228036,0,1,0,0,0,0,0,0
ENSG00000228037,0,0,9,16,1,0,1,22
ENSG00000228038,1,0,0,0,1,0,3,0
ENSG00000228039,0,0,0,0,0,0,0,0
ENSG00000228040,0,0,0,0,0,0,0,0
ENSG00000228041,0,0,0,0,0,0,0,0
ENSG00000228042,0,0,0,0,0,0,0,0
ENSG00000228043,2,0,4,10,8,5,15,9
ENSG00000228044,0,0,0,0,0,0,1,0
ENSG00000228045,0,0,0,0,0,0,0,0
ENSG00000228046,0,0,0,0,0,0,0,0
ENSG00000228048,0,0,0,0,0,0,0,0
ENSG00000228049,1,6,9,14,0,0,2,7
ENSG00000228050,0,21,21,11,0,0,0,7
ENSG00000228051,0,0,0,0,1,0,0,0
ENSG00000228053,0,0,0,0,0,1,0,0
ENSG00000228054,0,0,0,0,1,0,0,0
ENSG00000228055,0,0,0,0,0,0,0,0
ENSG00000228056,0,0,0,0,0,0,0,2
ENSG00000228057,0,84,90,91,4,5,0,89
ENSG00000228058,5,1,0,0,16,0,13,0
ENSG00000228060,0,0,0,0,0,0,0,1
ENSG00000228061,0,0,0,0,0,3,0,0
ENSG00000228063,67,74,81,45,240,46,217,36
ENSG00000228064,0,0,0,0,0,0,0,0
ENSG00000228065,204,4,5,2,340,103,519,3
ENSG00000228067,0,1,0,0,0,0,0,0
ENSG00000228069,0,0,0,0,0,0,0,0
ENSG00000228071,0,0,1,6,9,6,2,5
ENSG00000228072,0,0,0,0,0,0,0,0
ENSG00000228073,0,0,0,0,0,0,0,0
ENSG00000228074,0,0,0,0,0,0,0,0
ENSG00000228075,0,0,0,0,0,0,0,0
ENSG00000228076,0,0,0,0,0,0,0,0
ENSG00000228078,15,0,0,0,29,9,42,0
ENSG00000228079,0,0,1,0,1,0,0,0
ENSG00000228081,0,0,0,0,0,0,0,0
ENSG00000228082,0,0,0,0,0,0,0,0
ENSG00000228083,0,0,0,0,0,0,0,0
ENSG00000228084,7,23,36,81,7,1,14,74
ENSG00000228085,0,0,0,0,0,0,0,0
ENSG00000228086,0,0,0,2,0,0,0,7
ENSG00000228089,0,0,0,0,0,0,0,0
ENSG00000228092,0,0,0,0,1,0,1,0
ENSG00000228095,0,0,0,0,0,0,0,0
ENSG00000228097,0,0,1,1,1,0,0,5
ENSG00000228098,1,0,0,0,0,0,0,0
ENSG00000228100,0,0,1,0,1,0,3,0
ENSG00000228105,0,0,0,0,0,0,0,0
ENSG00000228106,97,241,334,296,229,91,252,218
ENSG00000228107,3,35,33,11,11,4,13,17
ENSG00000228108,0,0,0,0,0,0,0,0
ENSG00000228109,24,114,144,236,30,14,48,216
ENSG00000228110,0,58,82,87,6,8,1,88
ENSG00000228111,0,0,0,0,1,0,0,0
ENSG00000228112,0,0,0,0,0,0,0,0
ENSG00000228113,4,2,0,3,16,6,9,2
ENSG00000228115,1,0,3,2,0,0,1,1
ENSG00000228118,0,3,1,7,3,0,0,4
ENSG00000228120,0,0,0,0,0,0,0,0
ENSG00000228121,0,0,0,1,2,0,0,2
ENSG00000228122,0,0,0,0,0,0,0,0
ENSG00000228123,0,0,0,0,0,0,0,0
ENSG00000228124,1,0,5,8,2,2,2,1
ENSG00000228125,0,0,0,0,0,0,0,0
ENSG00000228126,4,21,21,37,0,2,14,30
ENSG00000228127,0,0,0,0,0,0,0,0
ENSG00000228131,0,0,0,0,0,0,0,0
ENSG00000228132,0,0,0,0,0,0,0,0
ENSG00000228133,0,1,4,1,2,1,0,1
ENSG00000228134,0,0,0,0,0,0,0,0
ENSG00000228135,0,0,0,0,2,0,0,0
ENSG00000228136,0,0,0,0,0,0,0,0
ENSG00000228137,2,64,69,40,4,1,4,45
ENSG00000228139,0,0,0,0,0,0,0,0
ENSG00000228140,2,3,2,5,10,5,5,0
ENSG00000228141,0,0,0,0,0,0,0,0
ENSG00000228142,0,0,0,0,0,0,0,0
ENSG00000228143,0,0,0,0,0,0,0,0
ENSG00000228144,0,0,0,0,0,0,0,0
ENSG00000228146,0,0,1,0,0,0,0,1
ENSG00000228149,0,3,0,2,3,1,0,6
ENSG00000228150,2,2,10,33,2,3,6,15
ENSG00000228151,0,0,0,0,0,0,0,0
ENSG00000228153,0,0,0,0,0,0,0,0
ENSG00000228154,0,0,1,0,0,0,0,0
ENSG00000228156,0,0,0,0,0,0,0,0
ENSG00000228157,1,0,0,0,0,1,0,0
ENSG00000228158,1,8,6,3,3,0,0,5
ENSG00000228159,0,0,0,0,0,0,0,0
ENSG00000228160,0,0,1,0,0,0,0,0
ENSG00000228161,0,0,0,0,0,0,0,0
ENSG00000228162,0,0,0,0,0,0,0,0
ENSG00000228165,0,0,0,0,0,0,0,0
ENSG00000228166,1,0,2,9,2,1,5,3
ENSG00000228167,0,0,0,0,0,0,0,0
ENSG00000228168,0,4,5,0,0,0,0,3
ENSG00000228169,0,0,1,0,0,0,0,1
ENSG00000228170,0,0,0,0,0,0,4,0
ENSG00000228171,0,0,0,0,0,0,0,0
ENSG00000228172,5,35,57,54,11,2,6,46
ENSG00000228173,0,0,0,0,0,0,0,0
ENSG00000228174,0,0,0,0,0,0,0,0
ENSG00000228175,7,74,67,103,18,6,16,52
ENSG00000228176,5,0,0,0,9,2,4,0
ENSG00000228181,0,0,0,0,0,0,0,0
ENSG00000228182,0,0,0,0,0,0,0,0
ENSG00000228184,0,0,0,0,0,0,0,0
ENSG00000228187,0,0,1,1,0,0,0,0
ENSG00000228189,0,0,0,0,0,0,2,0
ENSG00000228190,0,2,0,0,2,0,0,0
ENSG00000228191,0,0,0,0,1,0,0,0
ENSG00000228192,14,76,88,108,16,5,24,82
ENSG00000228193,0,0,0,0,0,0,0,0
ENSG00000228194,0,0,0,1,1,0,0,2
ENSG00000228195,0,0,2,0,0,0,0,0
ENSG00000228196,0,0,1,0,3,0,0,2
ENSG00000228198,0,0,0,0,0,0,0,0
ENSG00000228201,1,13,24,24,0,0,2,14
ENSG00000228203,9,2,2,3,17,8,14,0
ENSG00000228204,0,0,0,4,0,0,0,0
ENSG00000228205,1,8,8,22,10,5,1,8
ENSG00000228206,0,0,0,0,0,0,0,0
ENSG00000228207,0,0,0,0,0,0,0,0
ENSG00000228208,0,0,3,0,2,0,0,0
ENSG00000228209,0,0,0,0,0,0,0,0
ENSG00000228210,0,0,0,0,0,0,0,0
ENSG00000228211,0,0,0,0,2,0,0,0
ENSG00000228212,0,1,0,0,2,1,0,0
ENSG00000228213,0,0,0,0,0,0,0,0
ENSG00000228215,0,0,0,0,0,0,0,0
ENSG00000228216,0,0,0,0,0,0,0,0
ENSG00000228217,0,0,0,0,0,0,0,0
ENSG00000228218,1,3,6,2,2,1,2,0
ENSG00000228219,0,0,0,0,0,0,0,0
ENSG00000228221,0,12,20,32,1,0,2,27
ENSG00000228222,0,0,0,0,0,1,4,0
ENSG00000228223,0,0,1,0,0,0,1,0
ENSG00000228224,0,110,57,386,0,0,0,154
ENSG00000228225,0,0,0,0,0,0,0,0
ENSG00000228226,0,0,0,0,0,0,0,0
ENSG00000228229,0,0,0,0,0,0,0,0
ENSG00000228231,0,0,0,0,0,0,0,0
ENSG00000228232,2,36,42,31,37,10,2,9
ENSG00000228234,0,0,0,0,0,0,0,0
ENSG00000228235,1,0,0,0,8,1,1,0
ENSG00000228236,0,1,0,2,4,0,0,0
ENSG00000228237,0,0,0,0,0,0,0,2
ENSG00000228238,0,1,0,1,0,0,0,4
ENSG00000228239,0,0,0,0,0,0,0,0
ENSG00000228240,0,0,0,0,0,0,0,0
ENSG00000228241,0,0,0,0,0,0,0,0
ENSG00000228242,4,7,12,9,4,3,4,12
ENSG00000228247,0,9,6,4,0,0,0,9
ENSG00000228248,0,0,0,1,0,0,0,2
ENSG00000228251,2,12,13,5,3,0,3,4
ENSG00000228252,0,0,1,0,0,0,1,0
ENSG00000228253,1960,24171,28279,64124,2337,679,5679,65041
ENSG00000228255,0,0,0,0,0,0,0,0
ENSG00000228257,0,0,0,0,0,0,0,0
ENSG00000228259,0,0,1,0,0,0,1,0
ENSG00000228261,0,0,0,0,0,0,0,0
ENSG00000228262,0,0,0,0,0,0,1,0
ENSG00000228264,0,1,1,0,1,0,0,4
ENSG00000228271,0,0,0,0,0,0,0,0
ENSG00000228272,0,0,0,0,0,0,0,0
ENSG00000228274,27,259,282,228,46,18,56,177
ENSG00000228275,0,1,1,3,0,0,0,0
ENSG00000228277,0,0,0,0,0,0,0,0
ENSG00000228278,0,7,8,33,0,0,0,22
ENSG00000228280,0,0,0,5,0,0,1,1
ENSG00000228283,0,2,1,1,1,2,0,1
ENSG00000228285,0,0,2,4,0,0,0,3
ENSG00000228286,0,0,0,0,0,0,0,0
ENSG00000228288,6,502,499,339,17,6,11,216
ENSG00000228289,0,0,0,0,0,0,0,0
ENSG00000228290,0,0,0,0,0,0,0,0
ENSG00000228291,0,0,0,0,0,0,0,0
ENSG00000228292,0,0,0,0,0,0,0,0
ENSG00000228293,13,12,15,33,21,8,23,25
ENSG00000228294,0,0,0,0,0,0,0,0
ENSG00000228295,0,0,0,0,0,0,0,0
ENSG00000228296,0,0,0,0,0,0,0,0
ENSG00000228300,25,1013,1267,2022,39,10,65,1284
ENSG00000228301,0,0,0,0,0,0,0,0
ENSG00000228302,0,0,0,0,0,0,0,0
ENSG00000228303,0,0,0,0,0,0,0,0
ENSG00000228304,0,0,0,0,0,0,0,0
ENSG00000228305,0,2,6,7,3,1,0,4
ENSG00000228307,0,0,1,0,0,0,0,0
ENSG00000228308,0,0,0,0,0,0,0,0
ENSG00000228309,0,0,0,0,0,0,0,0
ENSG00000228312,0,1,0,0,0,0,0,0
ENSG00000228314,0,1,0,0,0,0,0,0
ENSG00000228315,45,386,376,294,84,31,97,251
ENSG00000228316,0,0,0,1,0,0,3,0
ENSG00000228317,3,5,1,5,2,1,1,2
ENSG00000228318,0,0,0,0,0,0,0,0
ENSG00000228319,0,0,0,0,0,0,0,0
ENSG00000228322,0,0,0,0,1,1,3,0
ENSG00000228323,0,10,3,12,2,2,4,6
ENSG00000228325,0,0,0,0,0,0,0,0
ENSG00000228327,8,66,61,69,15,4,36,61
ENSG00000228328,0,17,11,3,2,0,0,1
ENSG00000228329,0,0,0,0,0,0,0,0
ENSG00000228330,0,0,0,0,0,0,0,0
ENSG00000228331,0,0,0,1,0,0,0,3
ENSG00000228334,0,0,0,0,0,0,0,0
ENSG00000228335,0,27,38,31,6,3,0,21
ENSG00000228336,0,0,0,2,4,0,3,0
ENSG00000228337,0,0,0,0,0,0,0,0
ENSG00000228338,0,0,0,0,0,0,0,0
ENSG00000228339,0,2,0,0,0,0,0,2
ENSG00000228340,2,133,149,314,6,1,13,224
ENSG00000228341,0,0,0,0,0,0,0,0
ENSG00000228343,0,0,0,0,0,0,0,0
ENSG00000228345,0,0,0,0,0,0,0,0
ENSG00000228347,0,0,1,0,0,0,0,0
ENSG00000228348,0,1,1,0,2,0,1,1
ENSG00000228349,0,0,0,0,0,0,0,0
ENSG00000228350,0,5,7,14,0,1,0,4
ENSG00000228351,0,0,0,0,0,0,1,0
ENSG00000228352,0,3,1,1,0,0,0,0
ENSG00000228353,0,0,0,0,1,2,4,0
ENSG00000228354,0,0,0,0,0,0,0,0
ENSG00000228355,0,0,0,0,0,0,0,0
ENSG00000228358,3,1,0,0,12,2,5,0
ENSG00000228360,0,3,2,11,0,2,0,5
ENSG00000228361,0,0,0,0,0,0,0,0
ENSG00000228363,2,18,14,10,1,1,5,9
ENSG00000228364,0,0,0,0,2,0,0,0
ENSG00000228365,0,0,0,0,0,0,0,0
ENSG00000228366,0,0,2,0,0,0,0,2
ENSG00000228367,0,1,0,0,0,0,0,0
ENSG00000228368,0,0,0,0,0,0,0,0
ENSG00000228369,0,0,0,0,0,0,0,0
ENSG00000228372,0,0,0,5,0,0,0,0
ENSG00000228373,0,0,0,1,0,0,0,0
ENSG00000228374,0,0,0,0,0,0,0,0
ENSG00000228375,0,0,0,0,0,0,0,0
ENSG00000228376,0,0,0,0,0,0,0,0
ENSG00000228379,0,0,0,0,0,0,0,0
ENSG00000228380,0,0,0,0,0,0,0,0
ENSG00000228382,1,0,0,2,0,0,1,0
ENSG00000228383,0,0,0,0,0,0,0,0
ENSG00000228384,0,0,0,0,0,0,0,0
ENSG00000228386,0,0,0,0,0,0,0,0
ENSG00000228391,0,0,0,0,0,0,0,0
ENSG00000228392,0,0,0,0,0,0,0,0
ENSG00000228393,7,54,71,84,19,6,21,71
ENSG00000228395,4,40,27,49,13,3,14,45
ENSG00000228397,1,2,3,4,19,4,4,2
ENSG00000228398,0,0,0,0,0,0,0,0
ENSG00000228399,0,0,0,0,1,1,1,0
ENSG00000228400,0,0,0,0,0,0,0,0
ENSG00000228401,0,0,0,0,0,0,0,0
ENSG00000228403,0,0,0,0,0,0,0,0
ENSG00000228404,1,0,0,1,0,0,3,0
ENSG00000228407,0,0,0,0,0,0,0,0
ENSG00000228408,0,0,0,0,0,0,0,0
ENSG00000228409,12,79,111,76,13,12,40,118
ENSG00000228410,0,0,0,0,0,0,0,0
ENSG00000228411,0,0,0,0,0,0,0,0
ENSG00000228412,24,72,80,52,48,15,56,43
ENSG00000228413,0,0,0,0,0,0,0,0
ENSG00000228414,0,0,9,3,0,0,1,2
ENSG00000228415,1,8,11,4,0,0,4,6
ENSG00000228417,0,2,1,0,2,0,0,5
ENSG00000228420,0,0,0,0,0,0,0,0
ENSG00000228421,1,0,0,0,0,0,0,0
ENSG00000228422,0,0,0,0,2,1,1,0
ENSG00000228423,1,1,0,0,0,0,2,0
ENSG00000228426,0,0,0,0,0,0,0,0
ENSG00000228427,0,0,0,1,0,0,1,0
ENSG00000228429,0,0,0,0,0,0,0,0
ENSG00000228430,0,0,0,2,0,0,0,0
ENSG00000228431,0,0,0,0,0,0,0,0
ENSG00000228432,0,0,0,0,0,0,0,0
ENSG00000228433,0,0,0,0,0,0,0,0
ENSG00000228434,6,28,46,34,1,4,8,26
ENSG00000228436,1,50,55,49,6,3,17,54
ENSG00000228437,4,0,0,0,13,0,5,0
ENSG00000228438,0,0,0,0,0,0,0,0
ENSG00000228440,0,0,0,0,0,0,0,0
ENSG00000228444,0,0,1,0,1,3,8,0
ENSG00000228445,1,1,1,5,0,0,0,3
ENSG00000228446,7,1,3,3,13,1,8,0
ENSG00000228450,0,0,0,0,0,0,0,0
ENSG00000228451,11,688,742,329,152,66,41,251
ENSG00000228452,0,0,0,0,0,0,0,0
ENSG00000228453,0,0,1,0,0,0,0,0
ENSG00000228459,8,0,0,0,22,10,15,0
ENSG00000228460,0,0,0,0,0,0,0,0
ENSG00000228462,0,11,15,42,0,0,0,25
ENSG00000228463,4,12,17,6,11,2,3,4
ENSG00000228464,0,0,0,0,0,0,0,0
ENSG00000228465,0,0,0,0,0,0,0,0
ENSG00000228466,0,0,0,0,0,0,0,1
ENSG00000228467,0,0,0,0,0,0,0,0
ENSG00000228470,2,0,0,0,3,2,0,0
ENSG00000228471,0,0,0,0,0,0,0,0
ENSG00000228473,0,0,0,0,0,0,0,0
ENSG00000228474,1963,3799,4141,5554,4255,1536,4927,3709
ENSG00000228476,0,0,0,1,0,0,0,0
ENSG00000228477,2,19,8,11,3,1,6,11
ENSG00000228478,0,0,0,0,0,0,0,0
ENSG00000228480,0,0,0,0,0,0,0,0
ENSG00000228481,0,0,0,0,0,0,0,0
ENSG00000228482,0,0,0,0,0,0,0,0
ENSG00000228484,0,1,2,2,0,1,1,1
ENSG00000228485,0,0,1,0,1,2,0,0
ENSG00000228486,17,196,222,243,94,20,38,204
ENSG00000228487,0,0,1,0,1,0,0,0
ENSG00000228488,0,0,0,0,0,0,0,0
ENSG00000228489,0,0,0,0,0,0,0,0
ENSG00000228492,0,0,0,0,0,0,0,0
ENSG00000228495,1,0,0,0,0,0,1,0
ENSG00000228496,0,65,39,5,0,0,1,9
ENSG00000228499,1,0,3,1,37,5,4,1
ENSG00000228501,0,6,8,7,4,1,0,7
ENSG00000228502,13,197,280,336,44,16,53,250
ENSG00000228503,0,0,0,0,1,0,0,0
ENSG00000228504,0,0,0,0,0,0,0,0
ENSG00000228505,0,0,0,0,0,0,0,0
ENSG00000228506,49,275,281,292,184,55,134,258
ENSG00000228507,0,0,2,1,1,0,0,5
ENSG00000228509,0,0,0,0,6,0,0,1
ENSG00000228510,2,0,0,0,2,1,2,0
ENSG00000228513,0,0,0,0,0,0,0,0
ENSG00000228517,0,0,0,0,0,0,0,0
ENSG00000228518,0,0,0,0,0,0,0,0
ENSG00000228519,0,16,21,27,4,2,1,21
ENSG00000228521,0,0,0,0,0,0,0,0
ENSG00000228522,3,0,0,1,1,1,0,0
ENSG00000228523,0,0,0,0,0,0,0,0
ENSG00000228525,0,0,0,0,0,0,0,0
ENSG00000228526,100,1727,1877,1290,386,142,221,1004
ENSG00000228527,0,0,2,0,0,0,1,2
ENSG00000228528,0,8,13,17,0,0,0,12
ENSG00000228530,0,0,0,0,0,0,0,0
ENSG00000228532,1,4,11,10,0,1,0,5
ENSG00000228536,3,0,4,0,27,11,25,5
ENSG00000228538,0,3,1,1,0,0,0,5
ENSG00000228539,0,0,0,0,0,0,0,0
ENSG00000228540,0,5,2,2,1,1,0,1
ENSG00000228541,0,0,0,0,0,0,2,0
ENSG00000228543,0,0,0,0,0,0,0,0
ENSG00000228544,18,239,195,126,35,15,46,94
ENSG00000228546,0,0,4,2,2,0,0,0
ENSG00000228547,0,0,0,3,1,1,0,0
ENSG00000228548,0,0,0,0,0,0,0,2
ENSG00000228549,0,1,1,5,0,0,0,2
ENSG00000228550,1,0,0,0,0,1,2,0
ENSG00000228551,0,0,0,0,0,0,1,0
ENSG00000228553,0,0,0,0,0,0,0,0
ENSG00000228554,0,0,0,3,0,0,0,0
ENSG00000228557,0,0,0,0,0,0,0,0
ENSG00000228559,0,1,0,2,1,1,0,0
ENSG00000228560,0,0,0,0,0,0,0,0
ENSG00000228561,0,0,4,11,0,0,0,3
ENSG00000228563,0,0,0,0,0,0,0,0
ENSG00000228564,0,0,0,1,0,0,0,0
ENSG00000228566,0,42,57,73,1,0,0,63
ENSG00000228567,0,0,0,0,0,0,0,0
ENSG00000228568,0,0,0,0,0,0,0,0
ENSG00000228570,0,0,0,0,0,0,0,0
ENSG00000228571,0,0,0,0,0,0,0,0
ENSG00000228572,0,0,0,0,0,0,0,0
ENSG00000228573,0,0,2,1,0,0,3,1
ENSG00000228577,0,0,0,0,0,0,0,0
ENSG00000228578,0,0,0,0,0,0,0,0
ENSG00000228585,0,0,0,0,0,0,0,0
ENSG00000228586,0,0,0,0,0,0,1,0
ENSG00000228587,0,0,0,0,0,0,0,0
ENSG00000228589,0,22,20,36,1,0,0,26
ENSG00000228590,1,0,0,0,28,8,2,0
ENSG00000228592,0,0,0,0,0,0,0,0
